"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
4.36682018215539e-185,3.00014455587063,0.251,0.048,1.21043888629165e-180,"INCENP"
1.63951621987223e-304,2.96310753190113,0.454,0.113,4.54457500986383e-300,"KNSTRN"
8.64121104044951e-252,2.90909690106898,0.302,0.05,2.3952572883022e-247,"POC1A"
0,2.8782051317294,0.481,0.118,0,"MAD2L1"
0,2.82752389037063,0.532,0.101,0,"ORC6"
0,2.81439555070706,0.553,0.149,0,"CKAP2"
4.5053250382507e-256,2.79332916762081,0.333,0.063,1.24883104735271e-251,"TCF19"
2.09335614142936e-319,2.76424042263702,0.423,0.087,5.80257388842805e-315,"TRIP13"
0,2.73292450821238,0.442,0.089,0,"LMNB1"
0,2.72973880842692,0.506,0.124,0,"CENPN"
0,2.71596304377986,0.513,0.121,0,"CENPM"
0,2.71049570861369,0.708,0.226,0,"UBE2T"
2.84555890990261e-237,2.70403803580576,0.403,0.107,7.88760474235904e-233,"KIF20B"
1.0883320595196e-241,2.67202606979283,0.312,0.056,3.01674763578239e-237,"UHRF1"
8.14311871071853e-272,2.65695628339589,0.385,0.083,2.25719107542407e-267,"C21orf58"
0,2.61449966237335,0.801,0.265,0,"TK1"
4.92419558656169e-312,2.60480033798909,0.73,0.417,1.36493777463903e-307,"HMGB2"
2.66746094091175e-258,2.59295639807089,0.434,0.116,7.39393498211327e-254,"KIAA0101"
1.5899612218008e-210,2.58021521602619,0.346,0.086,4.40721351070964e-206,"GPSM2"
9.89671095892385e-271,2.5697394954996,0.362,0.07,2.7432693107041e-266,"CDKN2C"
2.25647505666136e-315,2.56557173397428,0.481,0.119,6.25472320955961e-311,"TMSB15A"
0,2.55915835404774,0.763,0.315,0,"SMC4"
7.68060571845232e-184,2.49793196229365,0.358,0.107,2.1289870990978e-179,"MNS1"
4.31398426324099e-248,2.46424228854978,0.466,0.142,1.19579329792777e-243,"DHFR"
0,2.44489819263929,0.715,0.271,0,"TMPO"
2.52460134872523e-185,2.44241501238391,0.254,0.048,6.99794247853145e-181,"C1QTNF2"
6.51057270848897e-231,2.39845302929633,0.668,0.351,1.80466564906606e-226,"KPNA2"
0,2.38758737193895,0.965,0.572,0,"STMN1"
9.89216829959319e-204,2.36874614241279,0.311,0.068,2.74201013096424e-199,"NCAPD2"
1.10834481412273e-161,2.36737006000019,0.266,0.061,3.07222099026679e-157,"CDT1"
2.69116487802856e-140,2.34086886414065,0.274,0.075,7.45963992540735e-136,"HIST1H2BJ"
1.25612893337362e-169,2.31863244444249,0.265,0.058,3.48186379041834e-165,"CCNF"
3.03313920475202e-158,2.28816447082356,0.255,0.058,8.40755856165213e-154,"CDC6"
1.82655489029437e-148,2.28470616357855,0.262,0.065,5.06302750040697e-144,"CCDC18"
1.47602304569461e-299,2.27818617281284,0.502,0.136,4.0913882803609e-295,"ECT2"
9.96825608724027e-162,2.27453010995541,0.268,0.062,2.76310090482213e-157,"BRCA2"
6.98200063980559e-237,2.22069829572663,0.401,0.102,1.93534075734771e-232,"LINC00221"
5.68468176488284e-163,2.21158098593785,0.296,0.076,1.57573693840787e-158,"C16orf59"
8.25194246804701e-281,2.2103410462793,0.678,0.284,2.28735593271795e-276,"AIM1"
1.38640673074251e-144,2.20476965868273,0.251,0.061,3.84298081694517e-140,"ZNF726"
